id,contentLength,ari,colemanIndex,fleschKincaid,fleschReading,gunningFox,smog,sentenceCount,wordCount,nTag,perplexity,loc,hasAnswer,hasCode
23971483,136,5.91,6.76,6.658,77.609,8.8,8.842,2,34,2,0,4,f,t
23971487,580,15.681,9.505,14.879,48.499,17.6,14.555,4,135,2,0,4,f,f
23971488,399,9.287,3.636,9.577,77.605,12,8.076,4,115,3,0,13,t,t
23971490,129,13.67,8.71,13.629,52.564,17.2,14.555,1,31,3,0,7,t,t
23971491,295,10.475,9.134,9.323,68,10.4,8.842,3,67,3,0,4,f,t
23971494,875,8.267,8.969,9.142,61.903,12,11.741,11,200,3,0,2,t,f
23971495,459,10.075,9.967,10.864,53.15,13.2,12.688,5,101,3,0,12,t,t
23971499,196,10.139,8.297,10.054,63.947,10.8,8.842,2,46,1,0,4,f,t
23971501,223,5.013,6.982,7.834,62.496,9.6,10.126,4,53,3,0,4,f,t
23971502,313,11.436,9.918,10.481,60.881,12.4,11.208,3,69,2,0,2,f,f
23971504,423,9.165,9.705,9.065,63.553,9.6,9.387,5,94,1,0,2,f,f
23971505,2442,104.867,21.463,84.931,-170.095,90.4,48.831,2,386,1,0,6,t,t
23971512,460,25.631,9.287,21.64,36.092,24.8,15.248,2,108,5,0,15,f,t
23971514,389,11.637,12.203,12.725,39.006,14.8,14.192,4,79,3,0,23,t,t
23971515,962,9.508,7.007,9.458,69.641,12,10.578,10,238,2,0,4,f,t
23971518,141,4.578,1.655,6.558,88.118,8.8,3.129,2,45,5,0,10,f,t
23971521,143,1.779,4.596,4.309,80.2,6.8,8.076,4,36,4,0,12,f,t
23971527,409,14.407,6.714,14.421,55.198,18.8,15.021,3,107,5,0,6,t,t
23971529,174,19.386,6.48,17.228,53.475,20.8,13.024,1,46,3,0,4,f,t
23971531,525,29.79,8.548,24.877,29.805,28,15.903,2,127,3,0,4,t,t
23971532,122,2.835,0.726,5.932,89.047,8,3.129,2,41,4,0,11,t,t
23971539,478,5.174,4.857,7.084,77.354,8.8,8.418,7,130,1,0,8,t,t
23971543,558,9.061,6.845,9.49,68.289,11.2,9.3,6,139,2,0,6,f,t
23971544,236,3.535,6.166,5.617,75.454,9.2,9.889,5,58,2,0,8,f,t
23971547,317,7.109,9.26,8.604,57.958,9.2,9.889,5,69,3,0,4,t,t
23971548,497,18.077,8.594,16.628,47.09,20,15.021,3,120,3,0,12,f,t
23971550,938,34.952,9.897,29.978,7.784,33.2,19.947,3,215,5,0,4,f,t
23971554,1424,14.478,10.881,13.651,46.253,16,14.292,11,303,3,0,2,f,f
23971555,187,9.217,7.144,10.567,60.268,14.4,13.024,2,46,1,0,5,t,t
23971557,188,9.16,6.76,9.392,69.583,11.6,10.126,2,47,2,0,7,f,t
23971560,561,4.546,8.015,5.901,71.752,8.4,9.516,12,128,3,0,8,t,t
23971672,178,8.451,6.498,9.443,67.438,12,11.208,2,45,1,0,2,f,f
23971568,280,10.003,9.378,10.768,55.263,14,13.024,3,63,5,0,6,t,f
23971569,704,5.536,7.031,6.584,76.035,9.6,10.019,11,174,2,0,9,f,t
23971570,285,15.274,8.528,14.111,55.339,15.6,11.208,2,69,4,0,4,t,t
23971574,315,6.019,7.272,7.244,69.486,10.4,10.794,5,74,1,0,4,t,t
23971584,367,10.481,10.913,10.32,55.804,11.6,11.208,4,78,3,0,4,t,t
23971586,584,11.816,6.392,11.65,66.755,14.4,10.355,5,155,2,0,11,f,t
23971589,131,14.346,9.807,12.81,54.876,14,11.208,1,29,4,0,7,t,t
23971590,118,4.985,6.166,6.341,75.428,9.6,10.126,2,29,3,0,4,t,t
23971592,1096,11.719,9.022,11.718,55.575,15.6,14.118,10,250,3,0,5,t,f
23971593,109,4.816,6.893,5.365,79.755,8,8.842,2,26,3,0,5,t,t
23971595,1087,13.108,9.439,13.312,47.91,16.8,15.021,9,244,2,0,11,t,f
23971599,43,5.573,9.341,6.276,66.1,12.4,11.208,1,9,2,0,7,f,f
23971607,276,9.549,8.601,10.43,58.282,15.2,14.068,3,64,1,0,8,t,t
23971611,930,54.288,8.545,44.543,-23.912,47.6,19.287,2,225,5,0,12,t,t
23971612,494,18.114,11.141,16.587,40.262,19.2,15.47,3,108,3,0,13,f,t
23971613,699,62.227,23.788,52.995,-99.65,54,35.946,1,104,4,0,4,f,t
23971623,1087,14.064,12.302,14.272,36.281,17.6,16.044,9,220,1,0,6,t,t
23971624,707,9.187,8.747,8.862,67.818,10.8,10.411,8,163,5,0,9,f,t
23971627,191,22.029,17.288,18.841,20.543,19.2,15.903,1,34,2,0,4,f,t
23971629,309,16.721,7.836,13.677,65.578,15.6,7.169,2,77,4,0,6,t,t
23971630,1207,19.828,15.518,15.459,41.989,16,12.785,7,227,3,0,11,f,t
23971631,729,13.892,11.636,12.042,53.55,16.4,14.79,6,151,3,0,15,t,t
23971636,489,3.849,5.059,5.978,77.139,7.6,8.167,9,126,3,0,10,t,t
23971640,134,16.316,14.77,16.344,22.412,18,15.903,1,25,4,0,9,f,t
23971641,670,71.111,12.388,58.059,-71.834,60.8,26.683,1,140,3,0,15,f,t
23971643,1469,14.954,11.021,14.445,41.853,17.6,15.309,11,311,2,0,7,t,t
23971762,98,3.802,6.251,4.823,81.855,6.4,7.169,2,24,2,0,4,t,t
23971649,463,25.386,15.546,21.991,14.876,24,18.774,2,87,2,0,6,t,t
23971650,198,22.222,7.524,20.666,35.953,25.6,18.244,1,50,4,0,2,f,f
23971651,612,11.098,9.705,11.124,55.684,14,13.024,6,136,4,0,7,f,t
23971652,318,17.338,9.858,16.911,38.831,20.8,17.122,2,73,2,0,6,t,t
23971656,451,11.351,5.904,11.147,67.239,12.4,8.076,4,117,4,0,7,f,t
23971657,100,1.577,4.76,5.124,73.169,8,8.842,3,25,3,0,4,t,t
23971660,1547,11.73,8.723,11.344,59.147,14.4,12.905,14,357,4,0,8,t,t
23971666,155,16.789,7.609,16.261,47.942,18.4,13.024,1,39,4,0,3,t,f
23971667,217,8.456,10.985,8.603,60.693,12,11.855,3,46,4,0,3,f,f
23971668,153,2.281,2.681,5.953,78.507,7.2,7.794,3,44,1,0,4,t,t
23971669,451,16.763,12.162,14.771,45.567,17.2,14.555,3,95,4,0,4,t,t
23971676,485,29.367,5.205,25.767,31.443,28,10.126,2,136,2,0,6,t,t
23971679,128,7.649,10.123,8.905,55.266,12.4,12.162,2,27,2,0,2,f,f
23971682,235,8.067,8.832,8.256,67.932,10,9.726,3,54,1,0,2,f,f
23971792,448,9.562,9.326,10.747,53.987,13.2,12.688,5,101,2,0,2,t,f
23971684,608,12.719,7.397,12.139,60.752,14.4,11.602,5,148,4,0,30,f,t
23971685,446,4.723,5.275,5.616,85.074,8.8,8.418,7,119,3,0,10,f,t
23971688,1668,23.012,14.062,19.53,28.293,21.6,16.527,8,329,5,0,7,f,t
23971691,214,24.396,7.117,22.165,34.108,25.6,15.903,1,55,3,0,2,f,f
23971692,236,26.735,8.166,23.713,28.358,25.2,13.024,1,58,2,0,4,t,t
23971793,221,7.254,8.232,8.643,63.969,11.2,11.208,3,52,2,0,2,f,f
23971694,227,11.869,7.96,11.547,60.363,13.6,11.208,2,54,2,0,4,f,t
23971697,329,17.959,9.697,16.93,41.365,19.2,14.555,2,76,4,0,4,t,t
23971699,924,26.077,8.281,22.161,36.812,25.2,15.248,4,226,4,0,4,t,t
23971702,200,6.195,7.742,9.333,56.645,13.6,13.024,3,48,3,0,2,f,f
23971707,545,7.347,9.729,8.838,58.64,9.6,10.126,8,121,3,0,8,t,t
23971708,1046,16.15,9.042,15.499,47.045,16.4,12.032,7,248,2,0,41,f,t
23971709,248,4.665,5.673,6.36,78.409,8,8.076,4,65,3,0,9,f,t
23971717,465,11.951,6.811,11.792,62.169,16,13.428,4,116,5,0,2,t,f
23971712,309,1.382,4.238,3.816,83.341,5.2,6.938,9,79,3,0,5,f,t
23971713,218,10.834,5.727,10.844,68.076,14,11.208,2,57,3,0,9,t,t
23971718,813,9.354,10.88,10.255,52.351,12.8,12.516,10,173,4,0,2,f,f
23971723,488,5.963,6.38,6.64,79.011,9.6,9.607,7,124,3,0,4,f,t
23971727,216,23.765,10.705,21.076,29.453,25.6,19.287,1,48,1,0,2,t,f
23971729,4495,16.911,16.545,14.799,30.553,16.8,15.248,34,794,3,0,40,t,t
23971733,763,78.906,13.382,63.779,-87.911,66.4,28.677,1,154,5,0,13,t,t
23971734,302,4.606,6.005,6.076,79.286,8.4,8.842,5,78,1,0,16,t,t
23971738,232,11.695,6.24,11.155,70.302,15.6,12.162,2,62,3,0,22,t,t
23971741,737,9.244,7.725,10.172,61.541,11.6,10.686,8,177,2,0,4,f,t
23971744,395,8.374,9.341,8.19,68.047,9.6,9.889,5,89,3,0,14,f,t
23971746,216,3.361,4.135,5.527,81.262,7.6,8.076,4,58,2,0,10,t,t
23971751,270,8.006,10.1,8.599,58.792,10.4,10.686,4,57,5,0,2,f,f
23971752,293,6.345,6.21,7.456,75.004,11.2,11.208,4,75,1,0,15,t,t
23971848,253,13.355,8.629,13.715,51.058,17.2,14.555,2,61,1,0,4,f,t
23971756,182,8.559,6.008,9.392,69.583,10.8,8.842,2,47,4,0,8,t,t
23971758,608,65.598,11.747,53.99,-60.475,57.6,28.03,1,130,4,0,4,f,f
23971761,1312,50.48,8.889,40.972,-12.854,44.8,19.947,3,313,5,0,9,f,t
23971764,500,8.361,8.158,9.28,63.558,12.4,12.162,6,118,2,0,3,f,f
23971768,425,5.934,5.957,6.9,78.247,10,9.726,6,110,3,0,7,t,t
23971770,3465,35.751,21.442,29.813,-21.075,30,22.67,10,548,5,0,13,f,t
23971771,220,4.285,5.76,5.649,79.053,7.2,8.076,4,55,3,0,2,f,f
23971776,499,18.502,12.461,16.197,40.681,17.2,13.559,3,104,2,0,4,t,t
23971778,282,9.695,8.366,10.154,61.45,11.2,9.726,3,66,1,0,11,f,t
23971779,93,8.591,5.111,7.848,83.324,11.6,8.842,1,25,4,0,4,f,t
23971780,299,5.835,4.166,6.507,85.813,8.4,3.129,4,84,5,0,15,t,t
23971896,358,6.416,6.892,8.588,65.195,12,11.979,5,89,2,0,2,f,f
23971783,621,8.784,7.585,9.523,64.953,12,11.208,7,150,2,0,7,t,t
23971789,5477,61.057,15.309,48.338,-46.275,50.8,25.172,9,1037,3,0,16,t,t
23971799,705,-0.511,0.928,4.065,72.845,4,6.2,45,175,4,0,15,t,t
23971805,333,37.678,9.346,31.622,7.273,36,21.194,1,78,3,0,6,t,t
23971808,402,7.79,7.61,7.669,74.635,9.2,8.239,5,97,2,0,2,t,f
23971810,303,4.174,4.964,5.052,88.05,8,8.239,5,82,2,0,2,t,f
23971811,652,10.875,6.196,10.598,68.655,12.8,10.504,6,167,3,0,12,t,t
23971813,688,9.622,6.489,9.77,69.291,12.8,11.492,7,174,2,0,2,f,f
23971817,152,16.427,7.156,14.748,58.788,16.4,8.842,1,39,3,0,6,t,t
23971818,389,14.58,11.142,15.36,33.621,18,15.903,3,82,3,0,9,t,t
23971819,743,16.004,8.378,15.022,51.839,17.6,13.348,5,181,2,0,4,t,t
23971820,288,4.61,5.76,6.579,73.544,8.8,9.387,5,72,1,0,3,f,f
23971821,568,15.552,10.752,15.425,40.577,16.8,13.817,4,126,1,0,8,t,t
23971822,447,8.438,6.295,9.035,70.893,11.6,10.355,5,114,2,0,9,t,t
23971823,340,12.008,8.549,12.455,52.671,15.6,14.068,3,79,1,0,6,f,t
23971827,486,3.964,4.404,5.501,85.68,7.2,7.169,8,135,2,0,2,f,f
23971829,292,10.002,8.126,10.31,62.107,13.2,11.855,3,69,2,0,6,t,t
23971831,162,7.885,7.666,9.564,61.227,12.4,12.162,2,39,2,0,4,t,t
23971832,335,11.414,6.973,11.692,60.517,13.6,11.208,3,83,4,0,24,f,t
23971838,258,9,8.956,9.28,63.558,11.6,11.208,3,59,1,0,2,f,f
23971839,207,5.799,6.204,7.108,75.571,9.6,9.726,3,53,3,0,4,t,t
23971844,155,5.941,3.047,6.463,89.694,10.8,8.842,2,46,1,0,4,t,t
23971847,263,6.3,8.185,6.632,75.119,9.2,9.516,4,62,2,0,4,f,t
23971852,222,4.683,6.414,5.627,78.766,8.8,9.516,4,54,4,0,2,t,f
23971856,278,14.826,8.28,15.37,45.425,17.6,13.817,2,68,2,0,4,t,t
23971857,317,7.327,9.658,8.108,61.155,8.4,9.387,5,68,4,0,4,f,t
23971862,335,18.721,5.647,17.998,47.958,21.6,14.555,2,92,2,0,6,f,t
23971870,130,13.578,5.469,13.2,64.545,16.4,11.208,1,36,5,0,5,f,t
23971871,802,22.457,7.819,20.194,39.337,23.6,15.58,4,200,5,0,9,t,t
23971875,614,10.653,8.314,11.142,57.925,13.2,11.538,6,144,4,0,2,f,f
23971880,356,8.225,5.747,8.957,72.256,11.2,9.516,4,93,5,0,3,f,f
23971913,397,6.17,7.814,6.36,77.667,8.8,9.3,6,95,2,0,4,t,t
23971885,451,8.272,5.337,8.717,75.315,11.6,9.387,5,120,5,0,6,t,t
23971899,918,14.108,9.705,12.975,55.979,14,10.29,7,212,5,0,10,t,t
23971900,255,13.509,8.822,13.521,52.445,16.4,13.817,2,61,3,0,6,f,t
23971902,278,5.887,6.262,5.293,88.729,7.2,5.985,4,71,4,0,6,f,t
23971911,329,4.532,4.037,6.89,78.795,9.2,8.842,5,93,5,0,4,f,t
23971914,304,2.337,4.865,3.3,91.504,5.2,6.183,7,79,2,0,5,t,f
23971916,510,7.563,9.096,7.25,72.596,10.4,10.609,7,116,4,0,11,t,t
23971917,126,14.05,10.687,14.17,41.563,18,15.903,1,27,3,0,2,f,f
23971918,213,10.251,4.435,10.394,75.76,12.8,7.169,2,62,2,0,9,f,t
23971919,124,12.821,7.024,12.378,63.318,14,8.842,1,32,2,0,4,f,t
23971921,404,8.213,8.514,9.442,60.853,12,11.979,5,94,1,0,2,f,f
23971926,244,13.092,8.864,12.398,56.047,16,13.817,2,56,3,0,4,f,t
23971929,253,7.985,6.853,8.708,70.034,12.8,11.855,3,63,2,0,6,t,t
23971930,817,92.259,10.072,75.284,-113.403,81.2,35.946,1,186,3,0,16,f,t
23971931,459,12.357,9.195,12.137,54.358,14.4,12.603,4,104,2,0,4,t,t
23971932,83,6.859,3.57,8.52,76.725,9.6,3.129,1,24,2,0,10,t,t
23971938,275,30.158,11.196,25.313,20.445,28.4,18.244,1,60,3,0,23,t,t
23971939,189,5.344,6.885,5.835,81.133,7.6,7.794,3,47,2,0,2,f,f
23971943,84,8.893,9.24,11.694,45.066,18,15.903,1,19,1,0,2,f,f
23971952,622,74.218,8.145,60.199,-64.025,63.6,21.194,1,153,3,0,16,f,t
23971955,1157,6.474,7.981,7.453,70.438,10.4,10.59,17,275,5,0,9,t,t
23971958,261,29.398,8.995,25.148,25.192,28,15.903,1,62,2,0,4,f,t
23971960,1535,50.214,17.936,40.604,-36.939,43.6,27.59,3,268,5,0,8,t,t
23971961,297,16.022,8.838,15.041,50.456,16.8,12.162,2,71,2,0,4,f,t
23971962,282,6.295,6.928,7.586,71.841,9.6,9.516,4,70,2,0,6,f,t
23971970,283,3.719,6.844,4.733,77.668,8.4,9.236,7,65,2,0,2,f,f
23971972,185,20.512,7.888,16.715,57.154,19.2,8.842,1,46,4,0,4,t,t
23973216,334,9.245,10.149,9.955,56.196,12.4,12.162,4,73,1,0,2,f,f
23971974,470,6.782,8.832,6.925,72.892,10.8,10.914,7,108,3,0,6,t,t
23971976,370,8.185,10.105,10.395,49.392,14,13.348,5,81,3,0,2,f,f
23971977,193,9.372,6.399,10.581,62.837,12,10.126,2,49,4,0,6,t,t
23971980,620,16.821,7.024,16.088,50.968,19.2,13.428,4,160,4,0,48,f,t
23980019,219,6.323,6.234,6.861,79.117,9.2,8.842,3,56,1,0,2,f,f
23971984,717,15.544,4.801,15.596,56.272,18.4,11.602,5,205,2,0,5,f,t
23971986,189,21.116,7.392,19.109,43.553,20.8,11.208,1,48,3,0,5,t,t
23971989,979,10.974,10.528,11.597,49.497,14.8,13.663,10,211,2,0,28,t,t
23972000,158,8.582,9.789,8.766,63.381,11.2,11.208,2,35,4,0,10,t,t
23972002,278,7.893,9.49,7.37,68.94,11.2,11.208,4,60,5,0,13,t,t
23972003,119,2.253,4.564,5.617,72.605,6.4,7.794,3,30,3,0,6,f,t
23972008,482,9.378,6.47,9.498,70.425,12,10.355,5,122,5,0,9,f,t
23972011,217,12.066,10.394,11.149,56.983,13.2,12.162,2,47,4,0,6,f,t
23972013,306,10.703,8.585,9.429,69.616,12.4,11.208,3,71,4,0,3,f,f
23972015,493,7.19,8.897,7.309,71.411,9.2,9.607,7,113,3,0,16,f,t
23972016,533,8.166,9.581,9.781,55.215,12.4,12.032,7,119,3,0,6,t,t
23972017,1050,5.728,7.756,7.061,68.386,8.8,9.726,18,242,4,0,16,t,t
23972018,898,19.715,9.267,17.589,44.119,19.6,13.348,5,211,4,0,14,f,t
23972019,755,9.576,7.905,9.639,66.028,11.2,9.828,8,180,4,0,20,f,t
23972041,485,28.528,6.345,25.481,27.256,27.6,13.817,2,129,3,0,5,t,t
23972020,529,6.208,4.989,8.138,73.103,10.8,10.29,7,143,2,0,11,f,t
23972023,97,9.606,7.005,7.045,87.3,9.6,3.129,1,24,2,0,4,t,t
23972027,141,8.207,9.883,9.927,50.61,12.4,12.162,2,30,3,0,6,t,t
23972029,482,7.808,7.674,8.531,68.334,11.2,10.864,6,116,2,0,9,f,t
23972031,462,8.654,5.689,9.744,68.307,11.6,9.889,5,121,3,0,8,f,t
23972033,261,14.671,11.151,14.23,42.024,16.4,14.555,2,55,2,0,8,f,t
23972034,314,7.954,8.535,9.308,60.832,12,11.698,4,73,5,0,5,f,t
23972035,421,6.695,9.153,7.62,63.836,11.6,11.492,7,92,5,0,2,f,f
23972038,374,6.263,5.451,6.793,81.629,8.8,7.554,5,99,4,0,6,t,t
23972039,272,14.733,10.04,14.2,48.47,16.8,13.817,2,62,5,0,6,f,t
23972043,745,16.171,9.712,15.526,45.019,19.6,16.404,5,172,3,0,4,f,f
23972044,141,7.743,9.99,7.965,65.567,8.4,8.842,2,31,4,0,7,t,t
23972045,121,12.567,6.956,11.843,63.585,13.2,8.842,1,30,3,0,2,t,f
23972046,467,25.496,12.557,22.424,20.678,26.8,20.737,2,97,4,0,8,t,t
23973048,760,12.304,11.004,11.19,55.802,13.6,12.541,7,161,3,0,7,t,t
23973056,219,8.66,11.242,9.116,57.015,10,10.504,3,46,2,0,2,t,f
23973057,150,8.648,10.809,10.563,47.833,16.4,14.555,2,32,2,0,8,t,t
23973061,731,7.802,7.389,9.16,64.613,11.2,10.981,9,178,2,0,9,f,t
23973070,425,6.921,8.232,7.076,74.016,9.6,9.726,6,100,2,0,5,t,t
23973071,396,6.944,8.407,7.696,66.305,9.6,10.126,6,89,1,0,2,t,f
23973075,89,9.529,9.41,10.5,55.405,12,11.208,1,20,4,0,5,t,t
23973077,411,15.321,11.025,13.623,49.041,16.4,14.068,3,87,2,0,6,t,t
23973081,199,3.323,5.183,5.347,79.435,6.8,8.076,4,51,3,0,11,t,t
23973083,610,10.483,11.943,11.293,45.905,13.6,13.257,7,125,4,0,5,t,t
23973085,534,19.52,9.565,17.849,40.711,21.2,15.903,3,124,2,0,4,t,t
23973087,342,6.557,8.069,7.044,73.414,9.2,9.387,5,81,2,0,8,t,t
23973093,330,6.621,8.775,9.125,56.715,11.6,11.602,5,76,1,0,2,f,f
23973097,1116,11.996,9.181,12.234,52.416,15.6,13.968,10,253,3,0,6,f,t
23973099,464,25.458,11.259,23.265,18.207,26.4,19.784,2,101,3,0,4,f,t
23973100,443,15.994,9.533,14.87,49.604,16.8,13.024,3,103,4,0,6,t,t
23973103,185,8.723,5.901,8.766,74.963,12.8,11.208,2,48,2,0,5,t,t
23973105,337,11.594,7.406,10.611,67.667,13.6,11.208,3,82,1,0,12,t,t
23973107,553,31.106,9.255,27.642,12.658,30.4,18.774,2,130,3,0,2,t,f
23973110,708,10.782,9.101,11.63,52.649,15.6,14.349,7,161,1,0,2,t,f
23973112,594,9.763,6.681,10.251,65.801,12.8,11.538,6,149,3,0,9,t,t
23973114,319,37.351,7.686,31.098,14.598,32.8,11.208,1,80,3,0,8,f,t
23973115,272,8.637,6.419,11.166,55.977,13.2,11.855,3,69,3,0,3,t,t
23973116,62,4.821,6.024,4.663,90.133,6.4,3.129,1,16,3,0,4,t,t
23973117,406,10.011,6.417,11.064,61.602,13.2,11.698,4,103,4,0,10,f,t
23973119,1953,181.128,16.787,143.641,-306.041,149.2,51.603,1,353,3,0,4,t,t
23973120,219,11.074,6.653,10.368,69.712,13.6,11.208,2,55,3,0,9,f,t
23973125,593,16.004,8.971,15.062,49.856,16.8,12.603,4,141,3,0,13,f,t
23973130,820,45.835,10.167,36.984,-4.454,40.8,20.267,2,186,3,0,4,t,t
23973131,658,34.613,15.205,28.798,-0.084,32.4,22.919,2,125,5,0,9,t,t
23973132,473,6.912,8.996,8.346,62.708,12.4,12.29,7,108,3,0,2,f,f
23973133,1926,84.259,21.639,66.316,-110.553,71.2,40.152,2,303,1,0,4,t,t
23973135,475,25.899,12.748,22.183,23.294,24.8,17.694,2,98,3,0,4,f,t
23973138,104,10.98,8.723,9.012,73.2,11.2,8.842,1,24,3,0,4,t,t
23973140,95,9.214,6.515,8.028,80.25,9.6,3.129,1,24,2,0,6,f,t
23973142,1151,20.885,24.791,19.417,-11.889,20,16.992,9,163,1,0,4,t,t
23973144,380,9.524,7.528,9.541,67.625,12.8,11.698,4,92,3,0,12,t,t
23973145,90,6.62,10.65,7.587,56.7,12.4,11.208,2,18,2,0,2,f,f
23973147,137,6.735,8.417,7.244,71.626,8.8,8.842,2,32,3,0,8,f,t
23973149,189,3.116,5.392,5.069,80.093,8,8.842,4,48,1,0,5,f,t
23973156,334,8.234,7.791,10.353,56.463,12.4,11.698,4,80,2,0,6,t,t
23973159,828,12.823,9.42,11.838,57.513,14,12.032,7,186,5,0,4,f,t
23973160,599,16.174,8.872,15.434,48.086,16.8,12.603,4,143,5,0,8,f,t
23973163,164,0.827,3.76,3.768,80.221,6,7.794,6,41,2,0,2,f,f
23973258,152,6.677,6.156,9.261,63.396,12.4,12.162,2,39,3,0,4,t,t
23973169,355,6.875,8.092,8.522,63.89,12,11.979,5,84,5,0,6,f,t
23973174,157,3.611,6.887,5.62,70.8,10,10.126,4,36,5,0,4,t,f
23973176,140,6.464,7.453,5.964,82.586,7.6,7.169,2,34,3,0,6,f,t
23973180,692,6.734,8.667,7.57,65.725,10.8,11.022,11,154,2,0,2,f,f
23973182,464,4.373,5.166,5.978,78.7,9.6,10.126,8,119,4,0,8,f,t
23973191,335,6.599,8.497,8.95,58.678,12.4,12.341,5,78,2,0,6,f,t
23973185,627,10.393,6.427,10.478,67.138,12.4,9.726,6,159,2,0,13,t,t
23973186,473,9.031,6.036,9.111,73.199,12,10.355,5,122,3,0,5,f,t
23973188,243,4.103,6.877,5.21,78.371,5.6,6.742,5,58,2,0,7,t,t
23973192,193,0.403,2.499,4.371,83.674,7.2,8.239,5,56,4,0,4,t,t
23973199,361,7.212,8.513,7.257,72.954,9.6,9.889,5,84,4,0,4,t,t
23973200,140,18.045,17.558,17.862,9.75,19.6,17.122,1,24,5,0,9,t,t
23973201,436,4.223,5.76,5.854,77.36,7.6,8.473,8,109,3,0,4,f,t
23973203,850,15.111,7.595,14.586,54.012,17.2,13.024,6,214,3,0,13,f,t
23973207,333,5.767,6.831,6.807,75.827,10,10.355,5,83,2,0,10,t,t
23973212,633,8.876,7.254,9.261,68.103,10.8,9.607,7,155,4,0,6,f,t
23973218,1076,10.96,10.517,11.404,50.87,14.4,13.464,11,232,3,0,6,f,t
23974279,304,34.684,8.728,29.368,14.532,31.6,15.903,1,73,4,0,2,f,f
23973224,734,6.708,8.781,7.439,69.097,10.4,10.637,11,169,1,0,10,t,t
23973227,407,6.538,8.171,7.367,70.745,9.2,9.3,6,96,2,0,2,f,f
23973228,142,15.179,8.097,14.58,52.87,18.4,14.555,1,35,4,0,6,f,t
23973229,312,10.212,5.887,9.799,72.897,12.4,9.726,3,81,4,0,7,t,t
23973233,361,44.282,6.349,38.075,-6.93,42,20.267,1,96,2,0,13,t,t
23973236,811,11.887,6.731,11.473,64.461,14,11.208,7,203,2,0,7,t,t
23973238,125,12.891,5.236,12.557,67.373,14.8,8.842,1,35,3,0,7,t,t
23973239,401,14.064,6.91,13.701,58.577,16,11.855,3,104,2,0,2,f,f
23973261,127,13.196,6.868,13.013,60.54,16.8,13.024,1,33,2,0,6,t,t
23973255,233,9.433,11.791,8.596,61.933,11.2,11.208,3,48,1,0,4,t,t
23973256,845,18.704,12.005,16.896,37.69,19.2,15.903,5,179,4,0,7,f,t
23973263,349,8.165,6.297,9.13,69.233,10,8.076,4,89,5,0,15,f,t
23973264,190,21.955,5.315,19.997,46.093,23.2,13.024,1,53,1,0,4,f,t
23973265,149,4.454,7.275,6.154,71.719,7.6,8.842,3,35,2,0,7,f,t
23973267,599,12.354,7.565,11.192,68.611,12.8,8.239,5,151,1,0,2,t,f
23973268,656,8.063,7.81,9.125,64.596,12,11.698,8,157,2,0,6,f,t
23973277,136,2.705,5.087,5.48,76.553,6.4,7.794,3,35,2,0,8,f,t
23973270,227,25.509,8.51,21.736,37.185,25.6,15.903,1,55,3,0,6,f,t
23973271,292,3.162,3.199,6.76,77.233,8.8,8.842,5,86,2,0,4,f,t
23973272,523,5.404,6.361,6.331,79.281,8.8,9.188,8,133,2,0,7,t,t
23973273,759,27.932,10.497,22.822,32.371,25.2,15.021,3,170,3,0,7,t,t
23973274,724,9.487,8.889,9.705,62.441,11.6,11.208,8,166,2,0,2,t,f
23973281,155,3.789,5.609,4.911,83.009,9.2,9.726,3,39,2,0,6,t,t
23973283,163,0.418,3.02,3.397,86.385,4,5.684,5,44,1,0,4,f,t
23973284,566,20.743,9.844,18.556,39.206,22.4,16.728,3,130,2,0,11,t,t
23973286,230,3.954,5.408,5.639,81.792,7.6,8.076,4,61,4,0,4,t,t
23973287,389,21.892,7.112,19.486,44.413,23.2,14.555,2,100,2,0,5,f,t
23973288,201,3.276,4.967,5.592,78.128,7.2,8.076,4,52,4,0,6,f,t
23973289,142,15.241,8.799,13.982,55.378,16.8,13.024,1,34,4,0,8,f,t
23973292,329,11.273,7.423,11.478,60.271,14.8,13.024,3,80,2,0,6,t,t
23973297,387,41.355,12.693,34.343,-8.667,37.2,22.076,1,80,3,0,4,f,t
23973932,396,3.737,5.204,6.235,77.335,8,8.418,7,106,2,0,2,f,f
23973300,494,13.407,9.413,12.348,55.961,14.8,13.024,4,111,3,0,7,f,t
23973301,1013,48.328,21.726,37.753,-34.012,42,29.308,2,159,4,0,4,f,t
23973306,324,17.635,8.666,13.538,67.465,15.6,3.129,2,78,1,0,11,t,t
23973313,135,5.329,8.619,5.677,71.582,8.8,9.726,3,29,3,0,4,f,t
23973315,873,31.454,12.609,28.215,0.234,31.2,22.361,3,181,3,0,11,f,t
23973324,317,6.681,4.911,8.025,75.819,10,8.842,4,86,3,0,4,t,t
23973326,152,3.135,4.582,5.54,79.092,8,8.842,3,40,3,0,5,f,t
23973328,538,11.764,9.829,11.937,51.868,14.4,13.348,5,119,3,0,2,t,f
23973333,254,13.225,7.216,13.06,59.312,16.4,13.024,2,65,2,0,6,t,t
23973334,188,3.018,5.269,4.823,81.855,9.6,10.126,4,48,2,0,2,t,f
23973340,274,9.124,7.652,9.796,64.014,12.4,11.208,3,66,3,0,6,f,t
23973342,225,12.448,10.246,11.785,54.204,15.2,13.817,2,49,1,0,10,t,t
23973343,526,8.661,7.595,9.668,63.447,12,11.208,6,127,3,0,4,t,f
23973346,149,16.391,4.61,16.273,54.981,19.6,13.024,1,43,2,0,4,f,t
